query,position,title,body,posted,source,link
Pais Vasco,35,"Los habitantes de País Vasco, Madrid, Navarra y Catalunya tienen más 
posibilidades de prosperar","Las comunidades forales, Madrid y Catalunya no sólo son las más 
desarrolladas sino que –según un estudio de la Fundación Ramon Areces y 
el...",Hace 5 días,La Vanguardia,https://www.lavanguardia.com/economia/20241015/10024734/habitantes-pais-vaco-navarra-madrid-catalunya-mas-posibilidades-prosperar.html
Pais Vasco,36,"El comisionado reivindica el fuero canario ante expertos del País Vasco y 
Navarra, y recalca que “es hora de ponerlo en valor y acabar con siglos de 
desconocimiento”","De izq. a dcha.: Txema Portillo, José Ramón Barrera, José Luis Alayón, Rosa 
Dávila y Mikel Lizarraga, durante la mesa redonda de la jornada...",Hace 2 días,El Periódico de Canarias,https://www.elperiodicodecanarias.es/el-comisionado-reivindica-el-fuero-canario-ante-expertos-del-pais-vasco-y-navarra-y-recalca-que-es-hora-de-ponerlo-en-valor-y-acabar-con-siglos-de-desconocimiento/
Pais Vasco,37,"La contaminación por ozono cae en el País Vasco por la menor duración del 
calor estival","Castellano | Euskara El informe anual sobre la contaminación por ozono de 
Ecologistas en Acción concluye que la totalidad de la población y...",Hace 5 días,Ecologistas en Acción,https://www.ecologistasenaccion.org/325050/la-contaminacion-por-ozono-cae-en-el-pais-vasco-por-la-menor-duracion-del-calor-estival/
Pais Vasco,38,"El caserío centenario del País Vasco convertido en una sidrería familiar: 
la favorita de Belén Rueda y otros actores de moda","Este negocio familiar ubicado en Guipúzcoa tiene una larga tradición en la 
producción de sidra y el popular 'txotx' (ritual gastronómico)...",Hace 5 días,El Confidencial,https://www.elconfidencial.com/espana/pais-vasco/2024-10-16/sidreria-vasca-comida-tradicional-belen-rueda_3984068/
Pais Vasco,39,"Otegi llama a lanzar un «proceso gradual» para recuperar la «soberanía 
nacional» del País Vasco","Plantea la «intervención de los mercados» como prioridad tras presentar las 
tesis de la Mesa Política de EH Bildu.",Hace 3 días,ABC,https://www.abc.es/espana/pais-vasco/otegi-llama-lanzar-proceso-gradual-recuperar-soberania-20241018115037-nt.html
Pais Vasco,40,"Ayuso destina 7,6 millones a obras en sus seis universidades frente a los 
32 que invierte el País Vasco en la suya","Madrid reduce 12 veces su presupuesto respecto a 2007. Las cifras del plan 
estratégico de inversiones, que se acaba de publicar, aterran a...",Hace 1 semana,EL PAÍS,https://elpais.com/educacion/2024-10-14/el-gobierno-de-ayuso-destina-a-obras-y-reformas-en-sus-universidades-12-veces-menos-presupuesto-que-en-2007.html
Pais Vasco,41,Telenorte 1 País Vasco (15/10/2024),"Gobierno vasco inyectará 67 millones de euros para la homologación del 
personal de la Educación concertada con la pública.",Hace 6 días,RTVE.es,https://www.rtve.es/play/videos/telenorte-pais-vasco/telenorte-1-pais-vasco-15-10-2024/16288881/
Pais Vasco,42,Telenorte 1 País Vasco (16/10/2024),"Las haciendas vascas destinan 730 millones de euros al pago de las 
devoluciones de los mutualistas.//Los y las psiquiatras alertan de la...",Hace 5 días,RTVE.es,https://www.rtve.es/play/videos/telenorte-pais-vasco/telenorte-1-pais-vasco-16-10-2024/16290528/
Pais Vasco,43,"Interior y el Gobierno vasco culminarán en octubre la interconexión de sus 
sistemas de lucha contra la violencia de género","El ministro del Interior, Fernando Grande-Marlaska, y el consejero de 
Seguridad de Euskadi, Bingen Zupiria, han presidido este miércoles en...",24 jul 2024,interior.gob.es,https://www.interior.gob.es/opencms/va/detalle/articulo/Interior-y-el-Gobierno-vasco-culminaran-en-octubre-la-interconexion-de-sus-sistemas-de-lucha-contra-la-violencia-de-genero/
Pais Vasco,44,"La cesión de las pensiones al País Vasco implicará una modificación de la 
Constitución","La cesión de las pensiones al País Vasco implicará una modificación de la 
Constitución ... El Gobierno reactiva el traspaso de la gestión...",Hace 1 mes,El Economista,https://www.eleconomista.es/economia/noticias/12997139/09/24/la-cesion-de-las-pensiones-al-pais-vasco-implicara-una-modificacion-de-la-constitucion.html
Pais Vasco,45,"Nuevos modelos de examen de la Selectividad 2025 en el País Vasco: cambios 
clave y nuevas exigencias de la PAU","La Prueba de Acceso a la Universidad (PAU), hasta ahora conocida como 
Selectividad o EBAU, trae importantes novedades para los estudiantes...",Hace 3 días,20Minutos,https://www.20minutos.es/noticia/5645440/0/nuevos-modelos-examen-selectividad-2025-pais-vasco/
Pais Vasco,46,"Previsiones meteorológicas del País Vasco para hoy, día 16","BILBAO, 16 (EUROPA PRESS) La Agencia Vasca de Meteorología, Euskalmet, 
prevé para este miércoles en Euskadi aumento de la probabilidad de...",Hace 5 días,La Vanguardia,https://www.lavanguardia.com/local/paisvasco/20241016/10025559/previsiones-meteorologicas-pais-vasco-hoy-dia-16-agenciaslv20241016.html
Pais Vasco,47,"Por qué Pogacar, rey de Lombardía, está 'enamorado' del País Vasco","Al esloveno siempre le gusta correr en las pruebas que se disputan en 
Euskadi. Este sábado ha vuelto a dar una exhibición en Italia para...",Hace 1 semana,El Correo,https://www.elcorreo.com/deportes/ciclismo/pogacar-enamorado-pais-vasco-20241012100915-nt.html
Pais Vasco,48,"El Gobierno de Pradales confirma que apoyará la compra de Talgo por Sidenor 
pero reclama ""calma y discreción"" para cerrar el acuerdo","El Gobierno vasco ha confirmado oficialmente que entrará en la operación de 
compra de Talgo que lidera el propietario de Siderno José...",Hace 4 días,El Mundo,https://www.elmundo.es/pais-vasco/2024/10/17/6710c484e4d4d829088b4595.html
Pais Vasco,49,"Imanol Pradales releva a Urkullu como lehendakari y promete más bienestar y 
autogobierno","El nuevo presidente vasco, con los votos del PNV y el PSE-EE, defiende una 
“relación bilateral con el Estado” que incluya el “reconocimiento...",20 jun 2024,EL PAÍS,https://elpais.com/espana/2024-06-20/imanol-pradales-releva-a-urkullu-como-lehendakari-y-promete-mas-bienestar-y-mas-autogobierno.html
Pais Vasco,50,Telenorte - País Vasco,"LA DEVOLUCIÓN A LOS MUTUALISTAS SUPONE 732 MILLONES A LAS HACIENDAS VASCAS/ 
LOS PSIQUIATRAS ADVIERTEN DE LA FALTA DE PROFESIONALES ANTE UN...",Hace 5 días,RTVE.es,https://www.rtve.es/play/videos/telenorte-pais-vasco/telenorte2-16-10-2024/16290784/
Pais Vasco,51,"Otegi modula la hoja de ruta de Bildu con una soberanía ""gradual"" en 
Euskadi y en Navarra con el fin de dar el 'sorpasso' al PNV","EH Bildu se prepara para un tercer congreso el próximo mes de febrero con 
el que quiere desbancar al PNV de su liderazgo político en Euskadi...",Hace 3 días,El Mundo,https://www.elmundo.es/pais-vasco/2024/10/18/671234f0e9cf4ae6128b4583.html
Pais Vasco,52,"Una salina, un túnel natural y otros lugares del País Vasco que son de 
película","Una salina, un túnel natural y otros lugares del País Vasco que son de 
película · Del Valle Salado de Añana a la comarca de Goierri o una visita...",9 may 2024,EL PAÍS,https://elpais.com/elviajero/viajes-paco-nadal/2024-05-09/una-salina-un-tunel-natural-y-otros-lugares-del-pais-vasco-que-son-de-pelicula.html
Pais Vasco,53,"Hacienda ‘rescata’ al País Vasco y Navarra cubriendo hasta el 80% de sus 
ingresos por IVA","Hacienda rescata a las administraciones fiscales de País Vasco y Navarra 
cubriendo el 80% de su recaudación en IVA que no recaudan en...",Hace 3 días,The Objective,https://theobjective.com/economia/2024-10-18/hacienda-pais-vasco-navarra-recaudacion-iva-cataluna-de-la-torre/
Pais Vasco,54,Estos son los candidatos a las elecciones vascas del 21 de abril,"Santos Cerdán, Carles Puigdemont y Jordi Turull, en octubre pasado en 
Bruselas durante las · El Supremo archiva una denuncia de Manos Limpias...",5 abr 2024,EL PAÍS,https://elpais.com/espana/elecciones-pais-vasco/2024-04-05/estos-son-los-candidatos-a-las-elecciones-vascas-del-21-de-abril.html
Pais Vasco,55,EH Bildu adelanta al PNV en la última semana de la campaña vasca,"La izquierda 'abertzale' es la gran beneficiada del desgaste de los 
peneuvistas y de la fractura a la izquierda del PSOE: ni Sumar ni...",14 abr 2024,EL PAÍS,https://elpais.com/espana/elecciones-pais-vasco/2024-04-15/eh-bildu-adelanta-al-pnv-en-la-ultima-semana-de-la-campana-vasca.html
Pais Vasco,56,Urkullu ordena preparar el traspaso al Gobierno que presidirá Pradales,"La presidencia del Parlamento vasco será un asunto central en las 
negociaciones entre el PNV y el PSE-EE.",23 abr 2024,EL PAÍS,https://elpais.com/espana/elecciones-pais-vasco/2024-04-23/urkullu-ordena-preparar-el-traspaso-al-gobierno-que-presidira-pradales.html
Pais Vasco,57,"Las claves del día: Talgo, una oportunidad para que los vascos protejan su 
propia economía","El País Vasco es tierra de oportunidades. Un estudio del Ivie (Instituto 
Valenciano de Investigaciones Económicas) presentado ayer señala...",Hace 5 días,Cinco Días,https://cincodias.elpais.com/opinion/2024-10-16/las-claves-del-dia-talgo-una-oportunidad-para-que-los-vascos-protejan-su-propia-economia.html
Pais Vasco,58,Una estación del AVE vasco en la nada,"Una estación del AVE vasco en la nada · La estación construida en 
Ezkio-Itsaso (Gipuzkoa), con un coste de cuatro millones, podría quedar 
sin...",Hace 1 mes,EL PAÍS,https://elpais.com/espana/2024-09-23/una-estacion-del-ave-vasco-en-la-nada.html
Pais Vasco,59,,,,,/search?q=Pais+Vasco&sca_esv=3830138d5daf0584&hl=es&gl=ES&source=lnms&sa=X&ved=0ahUKEwidoJfp1J-JAxUWHzQIHXZDJQ84MhDSlAkIEw
Pais Vasco,60,,,,,/search?q=Pais+Vasco&sca_esv=3830138d5daf0584&hl=es&gl=ES&udm=2&source=lnms&sa=X&ved=0ahUKEwidoJfp1J-JAxUWHzQIHXZDJQ84MhDSlAkIFQ
Pais Vasco,61,,,,,/search?q=Pais+Vasco&sca_esv=3830138d5daf0584&hl=es&gl=ES&udm=7&source=lnms&sa=X&ved=0ahUKEwidoJfp1J-JAxUWHzQIHXZDJQ84MhDSlAkIFw
Pais Vasco,62,,,,,
Pais Vasco,63,,,,,https://maps.google.es/maps?q=Pais+Vasco&hl=es&gl=ES&um=1&ie=UTF-8&ved=1t:200715&ictx=111
Pais Vasco,64,,,,,/search?q=Pais+Vasco&sca_esv=3830138d5daf0584&hl=es&gl=ES&tbm=bks&source=lnms&sa=X&ved=0ahUKEwidoJfp1J-JAxUWHzQIHXZDJQ84MhDSlAkIHQ
Pais Vasco,65,,,,,https://www.google.com/finance?sa=X&ved=0ahUKEwidoJfp1J-JAxUWHzQIHXZDJQ84MhDSlAkIHw
Pais Vasco,66,EH Bildu adelanta al PNV en la última semana de la campaña vasca,,,EL PAÍS,https://elpais.com/espana/elecciones-pais-vasco/2024-04-15/eh-bildu-adelanta-al-pnv-en-la-ultima-semana-de-la-campana-vasca.html?outputType=amp
Pais Vasco,67,Una estación del AVE vasco en la nada,,,EL PAÍS,https://elpais.com/espana/2024-09-23/una-estacion-del-ave-vasco-en-la-nada.html?outputType=amp
Pais Vasco,68,"Las claves del día: Talgo, una oportunidad para que los vascos protejan su 
propia economía",,,Cinco Días,https://cincodias.elpais.com/opinion/2024-10-16/las-claves-del-dia-talgo-una-oportunidad-para-que-los-vascos-protejan-su-propia-economia.html?outputType=amp
Pais Vasco,69,"El comisionado reivindica que «hay que poner en valor fuero canario» ante 
expertos del País Vasco y Navarra",,,Gobierno de Canarias,https://www3.gobiernodecanarias.org/noticias/el-comisionado-reivindica-que-hay-que-poner-en-valor-fuero-canario-ante-expertos-del-pais-vasco-y-navarra/
Pais Vasco,70,Urkullu ordena preparar el traspaso al Gobierno que presidirá Pradales,,,EL PAÍS,https://elpais.com/espana/elecciones-pais-vasco/2024-04-23/urkullu-ordena-preparar-el-traspaso-al-gobierno-que-presidira-pradales.html?outputType=amp
Pais Vasco,71,"¿Concierto o financiación singular? La fina línea que separa el modelo 
vasco del pacto para Cataluña",,,EL PAÍS,https://elpais.com/espana/catalunya/2024-08-23/concierto-o-financiacion-singular-la-fina-linea-que-separa-el-modelo-vasco-del-pacto-para-cataluna.html?outputType=amp
Pais Vasco,72,"Puente elige al viceconsejero de Transporte del País Vasco como nuevo 
presidente de Adif",,,EL PAÍS,https://elpais.com/economia/2024-09-17/luis-pedro-marco-de-la-pena-sera-el-nuevo-presidente-de-adif.html?outputType=amp
Pais Vasco,73,Telenorte 2 País Vasco (15/10/2024),,,RTVE.es,https://www.rtve.es/play/videos/telenorte-pais-vasco/telenorte-2-pais-vasco-15-10-2024/16289037/
Pais Vasco,74,LF Endesa: volvemos a viajar al país Vasco,,,Movistar Estudiantes,https://www.movistarestudiantes.com/liga-femenina/lf-endesa-volvemos-a-viajar-al-pais-vasco/
Pais Vasco,75,"El propietario de Sidenor negocia la compra de Talgo junto a directivos y 
el Gobierno vasco después del veto a Magyar Vagon",,,El Mundo,https://amp.elmundo.es/pais-vasco/2024/10/15/670dff11e9cf4adb148b4586.html
Castilla y León,1,"El valor de la presencia de Castilla y León en el Salón de la Alimentación 
de París: 110 millones en exportaciones",,,El Español,https://www.elespanol.com/castilla-y-leon/region/20241021/valor-presencia-castilla-leon-salon-alimentacion-paris-millones-exportaciones/895160649_0.html
Castilla y León,2,"Mañueco destaca la «potencia» de Castilla y León en el Salón de París, «la 
feria agroalimentaria más import...",,,ABC,https://www.abc.es/espana/castilla-leon/manueco-destaca-potencia-castilla-leon-salon-paris-20241021122642-nt.html
Castilla y León,3,¿Elecciones en Castilla y León?,,,La Gaceta de Salamanca,https://www.lagacetadesalamanca.es/salamanca/elecciones-castilla-leon-20241021122204-nt.html
Castilla y León,4,"El sector agroalimentario de Castilla y León generará en el Salón de París 
más de 110 millones en exportacione",,,La Razón,https://www.larazon.es/castilla-y-leon/sector-agroalimentario-castilla-leon-generara-salon-paris-mas-110-millones-exportaciones_2024102167163ebde2e54f000187c60f.html
Castilla y León,5,"Estos son los días inhábiles para 2025 a efecto del cómputo de plazos 
administrativos en Castilla y León",,,SoriaNoticias,https://sorianoticias.com/noticia/2024-10-20-estos-son-los-dias-inhabiles-para-2025-a-efecto-del-computo-de-plazos-administrativos-en-castilla-y-leon-115060
Castilla y León,6,"Castilla y León publica el calendario de días inhábiles de 2025 para el 
cómputo de plazos administrativos",,,El Español,https://www.elespanol.com/castilla-y-leon/region/20241020/castilla-leon-publica-calendario-dias-inhabiles-computo-plazos-administrativos/894910528_0.html
Castilla y León,7,"Castilla y León publica el calendario de días inhábiles para 2025 a efecto 
del cómputo de plazos administra...",,,Info Bierzo,https://www.infobierzo.com/castilla-y-leon/calendario-dias-inhabiles-castilla-leon-2025_1017710_102.html
Castilla y León,8,"La Junta de Castilla y León publica el calendario de días inhábiles para 
2025",,,La Voz de Medina,https://www.lavozdemedinadigital.com/wordpress/2024/10/la-junta-de-castilla-y-leon-publica-el-calendario-de-dias-inhabiles-para-2025/
Castilla y León,9,"10 millones de euros en medidas de apoyo al comercio de proximidad de 
Castilla y León",,,desdeSoria - Periódico digital de Soria,https://www.desdesoria.es/articulo/noticias/10-millones-euros-medidas-apoyo-comercio-proximidad-castilla-leon/20241021133654824519.html
Castilla y León,10,"La Junta apuesta por el pequeño comercio frente a los nuevos hábitos de 
consumo",,,El Español,https://www.elespanol.com/castilla-y-leon/region/zamora/20241021/junta-apuesta-pequeno-comercio-frente-nuevos-habitos-consumo/895160702_0.html
Castilla y León,11,"Una pareja de cántabros encuentra en Soria un «fenómeno de la naturaleza»: 
una boletus edulis de 2,4 kilos",,,El Diario Montañés,https://www.eldiariomontanes.es/cantabria/pareja-cantabros-encuentra-soria-fenomeno-naturaleza-boletus-20241021133837-nt.html
Castilla y León,12,Estas son las principales inversiones que la Junta prevé en Soria para 2025,,,SoriaNoticias,https://sorianoticias.com/noticia/2024-10-21-estas-son-las-principales-inversiones-que-la-junta-preve-en-soria-para-2025-115087
Castilla y León,13,Vuelven las lluvias para comenzar la semana en Castilla y León,,,La Razón,https://www.larazon.es/castilla-y-leon/vuelven-lluvias-comenzar-semana-castilla-leon_202410216715edefe2e54f000187651e.html
Castilla y León,14,Este es el tiempo que hará esta semana en Salamanca,,,salamanca24horas,https://www.salamanca24horas.com/local/este-es-tiempo-hara-esta-semana-en-salamanca_15129897_102.html
Castilla y León,15,"UPL reclama ayudas para los agricultores bercianos afectados por la 
granizada de junio",,,BierzoDiario,https://www.bierzodiario.es/?p=149991
Castilla y León,16,"Zamora entra esta semana en horario de invierno: ¿Cuándo cambiar la hora de 
los relojes?",,,zamora24horas,https://www.zamora24horas.com/local/zamora-entra-esta-semana-en-horario-invierno-cuando-cambiar-hora-relojes_15129930_102.html
Castilla y León,17,"Agencias de viajes de Castilla y León contra las nuevas condiciones del 
club de los 60: “Es una amenaza al empleo”","FECLAV celebró este fin de semana su Asamblea General y Electoral en la que 
Jerónimo Fernández fue reelegido presidente.",hace 48 minutos,El Español,https://www.elespanol.com/castilla-y-leon/region/20241021/agencias-viajes-castilla-leon-nuevas-condiciones-club-amenaza-empleo/895160822_0.html
Castilla y León,18,"Tres títulos nacionales y siete medallas para Castilla y León en el Máster 
de Alcobendas","La soriana Elisa Hernández se colgó la medalla de oro, con récord de los 
campeonatos incluido, en la categoría F-45.",hace 3 horas,El Norte de Castilla,https://www.elnortedecastilla.es/deportes/correconelnorte/tres-titulos-nacionales-siete-medallas-castilla-leon-20241021134625-nt.html
Castilla y León,19,"Burgos, la provincia más próspera de Castilla y León","Es la que tiene mayor porcentaje de población con niveles elevados de renta 
en la comunidad y una de las que menos porcentaje de desigualdad...",hace 10 horas,BURGOSconecta,https://www.burgosconecta.es/provincia/burgos-provincia-prospera-castilla-leon-20241019060244-nt.html
Castilla y León,20,"La población extranjera en Castilla y León alcanza un nuevo récord con 
220.996 residentes","En cuanto a las nacionalidades más numerosas, marroquíes, colombianos, 
venezolanos y ucranianos, por la invasión de Rusia.",hace 19 horas,Tribuna Salamanca,https://www.tribunasalamanca.com/noticias/382835/la-poblacion-extranjera-en-castilla-y-leon-alcanza-un-nuevo-record-de-220-996-personas
Castilla y León,21,"Consulta los 753 pueblos de Castilla y León que recibirán ayudas para no 
perder el bar, 159 en León","La Consejería de la Presidencia ha publicado hoy en el Bocyl la resolución 
de las ayudas económicas a municipios y pedanías de menos de 200...",Hace 3 días,Diario de León,https://www.diariodeleon.es/leon/provincia/241018/1651105/consulta-753-pueblos-castilla-leon-recibiran-ayudas-perder-bar-153-leon.html
Castilla y León,22,"El Ayuntamiento, la Junta de Castilla y León y la Diputación trabajarán en 
una estrategia regional de adaptación al cambio climático","Es la primera vez que las tres entidades forman parte de un consorcio 
territorial en un proyecto europeo, junto al clúster AEICE.",hace 5 horas,Ayuntamiento de Valladolid,https://www.valladolid.es/es/actualidad/noticias/ayuntamiento-junta-castilla-leon-diputacion-trabajaran-estr
Castilla y León,23,"Podemos denuncia que el PP “se ríe de Soria con los presupuestos” 2025 de 
la Junta de Castilla y León","Tras analizar el borrador de los presupuestos de 2025 presentados para la 
Junta de Castilla y León, Podemos Soria afirma “no entender como...",hace 7 horas,SoriaNoticias,https://sorianoticias.com/noticia/2024-10-21-podemos-denuncia-que-el-pp-se-rie-de-soria-con-los-presupuestos-2025-de-la-junta-de-castilla-y-leon-115070
Castilla y León,24,"UGT Castilla y León suspende sus propias elecciones sindicales para sus 
trabajadores de Palencia","El secretario de Organización registró en Trabajo un escrito para desistir 
del proceso electoral, una decisión que atribuye a una...",hace 10 horas,elDiario.es,https://www.eldiario.es/castilla-y-leon/sociedad/ugt-castilla-leon-suspende-propias-elecciones-sindicales-trabajadores-palencia_1_11744002.html
Castilla y León,25,"Las exportaciones de Castilla y León suben un 16,6% hasta agosto, segundo 
mejor dato del país","Las exportaciones de Castilla y León repuntaron un 16,6 por ciento en los 
ocho primeros meses de 2024 en comparación con el mismo ...",Hace 2 días,El Economista,https://www.eleconomista.es/economia/noticias/13040820/10/24/las-exportaciones-de-castilla-y-leon-suben-un-166-hasta-agosto-segundo-mejor-dato-del-pais.html
Castilla y León,26,"Castilla y León ganan en 40 años más de 145.000 hectáreas de bosque por el 
abandono rural","Los incendios forestales destruyen miles de hectáreas de bosque todos los 
años en España. Pero la superficie forestal, en compensación,...",hace 6 horas,El Periódico,https://www.elperiodico.com/es/medio-ambiente/20241021/castilla-leon-ganan-40-anos-109937400
Castilla y León,27,"Los presupuestos de la Junta suponen un ahorro fiscal de 4,1 millones para 
54.000 sorianos","Prácticamente 6 días después de que se conociese el Anteproyecto de 
Presupuestos de Castilla y León, el PP de Soria ha ofrecido este lunes...",hace 3 horas,Heraldo-Diario de Soria,https://www.heraldodiariodesoria.es/soria/241021/194711/presupuestos-junta-suponen-ahorro-fiscal-4-1-millones-54-000-sorianos.html
Castilla y León,28,"Fotos del Club de Prensa: 'Claves de futuro: biometano, ganadería y 
territorio'","El Mundo-Diario de Castilla y León organizó un Club de Prensa para tratar 
las posibilidades del biometano y los retos que propone.",hace 4 horas,Diario de Castilla y León,https://www.diariodecastillayleon.es/castilla-y-leon/241021/94800/fotos-club-prensa.html
Castilla y León,29,Vuelven las lluvias para comenzar la semana en Castilla y León,"Comienza una nueva semana en Castilla y León y lo hace con el tiempo 
revuelto. Después de un fin de semana con temperaturas primaverales,...",hace 8 horas,La Razón,https://www.larazon.es/castilla-y-leon/vuelven-lluvias-comenzar-semana-castilla-leon_202410216715edefe2e54f000187651e.html
Castilla y León,30,"Mañueco encabeza una misión económica a París y Bruselas para impulsar la 
competitividad de Castilla y León","El martes mantendrá una reunión con la Dirección de Renault en París, en la 
sede que la compañía tiene en la capital francesa.",hace 9 horas,ABC,https://www.abc.es/espana/castilla-leon/manueco-encabeza-mision-economica-paris-bruselas-impulsar-20241021073520-nt.html
Castilla y León,31,"El 13% de la vivienda en alquiler en Castilla y León vale menos de 600 
euros: la oferta dobla la media de España","El porcentaje se eleva al 66% en el caso de inmuebles con rentas inferiores 
a los 900 euros, doblando también la media nacional que se...",hace 6 horas,El Español,https://www.elespanol.com/castilla-y-leon/economia/20241021/vivienda-alquiler-castilla-leon-vale-euros-oferta-dobla-media-espana/895160546_0.html
Castilla y León,32,"El Laboratorio Tecnológico de Contenidos Digitales contará con el apoyo de 
la Junta de Castilla y León","El Ayuntamiento de Valladolid, a través de su Agencia de Innovación y 
Desarrollo Económico (IdeVa), ha recibido por parte de la Consejería...",hace 2 horas,Ayuntamiento de Valladolid,https://www.valladolid.es/participa/es/laboratorio-tecnologico-contenidos-digitales-contara-apoyo
Castilla y León,33,El milano real se hace fuerte en Castilla y León,"Más de 28.300 ejemplares ha contabilizado la Junta en un censo para el que 
ha contado con el apoyo de Acenva, en la provincia de Valladolid,...",Hace 1 día,El Norte de Castilla,https://www.elnortedecastilla.es/castillayleon/milano-real-fuerte-castilla-leon-20241019195503-nt.html
Castilla y León,34,"Castilla y León exige al Gobierno la activación de la línea ferroviaria 
Ruta de la Plata","Luis Fuentes, delegado del Corredor Atlántico, participó en el 'Encuentro 
para Exigir la Reapertura del Tren Ruta de la Plata' en Plasencia,...",hace 6 horas,The Objective,https://theobjective.com/espana/castilla-y-leon/2024-10-21/castilla-y-leon-exige-gobierno-activacion-linea-ferroviaria-ruta-plata/
Castilla y León,35,Fe de Ratas en CyL,"Fe de Ratas en CyL. Fe de Ratas en CyL. 21/10/2024 a las 10:23h. Compartir. 
Copiar enlace. Facebook. X. Whatsapp. Email. Esta funcionalidad es sólo 
para...",hace 6 horas,ABC,https://www.abc.es/espana/castilla-leon/ratas-cyl-20241021102250-nt.html
Castilla y León,36,"La Junta de Castilla y León dará 3.000 euros a 734 pueblos para mantener 
sus bares abiertos","La medida, que tiene un presupuesto total de 2,2 millones de euros y ha 
sido un 'éxito' de convocatoria, permitirá pagar los gastos...",hace 2 horas,El Periódico de España,https://www.epe.es/es/reportajes/20241021/junta-castilla-leon-dara-3000-euros-ayuda-bares-abiertos-109953452
Castilla y León,37,FEDERACIÓN DE GOLF DE CASTILLA Y LEÓN,"Daniel Berná ha sumado otro Top 10, en la decimoctava prueba del Circuito 
de Profesionales de Madrid celebrada en el recorrido del Centro...",hace 49 minutos,Federación de Golf Castilla y León,https://fgolfcyl.org/nuevo-top-10-castellanoleones-en-el-circuito-de-madrid-de-profesionales-de-la-mano-de-daniel-berna/
Castilla y León,38,"La Junta de Castilla y León concede ayudas a 734 pequeños pueblos para 
contribuir a mantener abierto su único bar","La Junta de Castilla y León ha concedido más de 2,2 millones de euros en 
ayudas a 734 pequeños pueblos, con el objetivo de mantener abiertos...",hace 9 horas,INFOPLAY,https://www.infoplay.info/es/2024-10-21/la-junta-de-castilla-y-leon-concede-ayudas-a-734-pequenos-pueblos-para-contribuir-a-mantener-abierto-su-unico-bar/29271/noticia/
Castilla y León,39,"La Junta celebrará en 2025 el I Congreso del Comercio de CyL e impulsará la 
creación del Observatorio del Comercio","ZAMORA 21 Oct. (EUROPA PRESS) -. La Junta pondrá en marcha en el primer 
semestre del próximo año el primer congreso del comercio de la región,...",hace 3 horas,Europa Press,https://www.europapress.es/castilla-y-leon/noticia-junta-celebrara-2025-congreso-comercio-cyl-impulsara-creacion-observatorio-comercio-20241021133352.html
Castilla y León,40,“Hasta el moño”: los periodistas de Televisión Castilla y León piden socorro,"Huelga de trabajadores imprescindibles menospreciados por empresas privadas 
con subvenciones públicas millonarias.",hace 19 horas,ElPlural.com,https://www.elplural.com/autonomias/hasta-mono-periodistas-television-castilla-leon-piden-socorro_339615102
Castilla y León,41,"Un leonés se proclama campeón de Castilla y León de Equitación de Trabajo 
2024","El jinete leones Cristian Castro ha conquistado el Campeonato de Castilla y 
León de Equitación de Trabajo 2024, tras una brillante actuación...",hace 6 horas,Ahora León,https://ahoraleon.com/un-leones-se-proclama-campeon-de-castilla-y-leon-de-equitacion-de-trabajo-2024/
Castilla y León,42,"La radio y televisión de Castilla y León vuelve a huelga el día del estreno 
del festival Seminci","La plantilla de la radio y televisión autonómica de Castilla y León, 
asignada a empresas privadas, pero con 21,3 millones de euros públicos...",Hace 2 días,EL PAÍS,https://elpais.com/espana/2024-10-18/la-radio-y-television-de-castilla-y-leon-vuelve-a-huelga-el-dia-del-estreno-del-festival-seminci.html
Castilla y León,43,"Solo el 13% de la oferta de vivienda en alquiler en Castilla y León vale 
menos de 600 euros","El porcentaje que se eleva al 66% en el caso de inmuebles con rentas 
inferiores a los 900 euros.",hace 5 horas,Cadena SER,https://cadenaser.com/castillayleon/2024/10/21/solo-el-13-de-la-oferta-de-vivienda-en-alquiler-en-castilla-y-leon-vale-menos-de-600-euros-radio-valladolid/
Castilla y León,44,"El Salón de la Alimentación de París generará 110 millones en exportaciones 
en Castilla y León","Mañueco defiende que ""la industria agroalimentaria fija la población al 
territorio, genera oportunidades y empleo y suele ser una industria...",hace 3 horas,Diario de Castilla y León,https://www.diariodecastillayleon.es/castilla-y-leon/241021/94821/salon-alimentacion-paris-generara-110-millones-exportaciones-castilla-leon.html
Castilla y León,45,"Llega a Burgos Stellar Circus, el único espectáculo de circo moderno de 
Castilla y León","El único circo moderno de Castilla y León, Stellar Circus, celebra su 
quinto aniversario en Burgos con su propuesta 'Kaleido'.",hace 9 horas,El Correo de Burgos,https://www.elcorreodeburgos.com/burgos/241021/231305/stellar-circus-llega-burgos-kaleido-unico-espectaculo-circo-moderno-castilla-leon.html
Castilla y León,46,"Biometano, ganadería y territorio, a debate en el Club de Prensa de El 
Mundo de Castilla y León","El Club de Prensa de EL MUNDO DE CASTILLA Y LEÓN celebra el encuentro 
'Claves de futuro: biometano, ganadería y territorio' este lunes a las...",hace 6 horas,El Correo de Burgos,https://www.elcorreodeburgos.com/burgos/241021/231364/biometano-ganaderia-territorio-debate-club-prensa-mundo-castilla-leon.html
