query,position,title,body,posted,source,link
Sociedad,21,"Girona 0-1 Real Sociedad, en directo: resumen, gol y resultado","Sigue el Girona vs Real Sociedad, hoy en vivo y en directo online, partido 
de la jornada 10 de LaLiga EA Sports, a través de AS.com.",Hace 1 día,Diario AS,https://as.com/futbol/primera/girona-real-sociedad-en-directo-laliga-ea-sports-en-vivo-hoy-n/
Sociedad,22,La sociedad del cuidado a debate,"La sociedad del cuidado a debate, acto está organizado por el Institut 
d'Estudis Contemporanis i Transculturals (IECT)",hace 16 horas,Valencia News,https://valencianews.es/tendencias/la-sociedad-del-cuidado-a-debate/
Sociedad,23,Otra jornada sin penalti para la Real Sociedad,"La Real Sociedad ha disputado 10 jornadas de LaLiga EA Sports sin que le 
piten ningún penalti a favor, Sí lleva cuatro en contra.",hace 2 horas,ElDesmarque,https://www.eldesmarque.com/futbol/real-sociedad/20241021/real-sociedad-penaltis-ninguno-favor-cuatro-contra-diez-jornadas-laliga_300478283.html
Sociedad,24,"La España que lidera, IV Congreso Nacional de la Sociedad Civil","La Fundación Cajasol ha sido el escenario del IV Congreso Nacional de la 
Sociedad Civil La España que lidera, un foro para la reflexión...",Hace 3 días,Fundación Cajasol,https://fundacioncajasol.com/espana-que-lidera-congreso-nacional-sociedad-civil/
Sociedad,25,"Enzo Vogrincic, estrella de ‘La sociedad de la nieve’: “Encontré un lugar 
donde mentir tranquilo, la actuación”","Fue un niño más de un barrio humilde de Montevideo. No había un solo 
artista en la familia, pero él quería ser actor.",Hace 1 día,EL PAÍS,https://elpais.com/eps/2024-10-20/enzo-vogrincic-estrella-de-la-sociedad-de-la-nieve-encontre-un-lugar-donde-mentir-tranquilo-la-actuacion.html
Sociedad,26,"Girona - Real Sociedad: TV, hora, dónde y cómo ver LaLiga EA Sports online 
hoy","Fecha, horario, cómo ver en vivo y en directo en televisión y cómo seguir 
online el Girona - Real Sociedad, de la jornada 10 de LaLiga EA...",Hace 2 días,Diario AS,https://as.com/futbol/primera/girona-real-sociedad-tv-hora-donde-y-como-ver-laliga-ea-sports-online-hoy-n/
Sociedad,27,La Real Sociedad fija el precio de salida de Jon Aramburu,"Jon Aramburu, lateral venezolano de la Real Sociedad, se ha proclamado como 
una de las revelaciones del presente curso en Anoeta.",hace 51 minutos,Fichajes.net,https://www.fichajes.net/noticias/real-sociedad-fija-precio-salida-jon-aramburu-20241021.html
Sociedad,28,La clave de la 'nueva' Real Sociedad,"La Real Sociedad está cambiando sus registros esta temporada después de un 
mal arranque. Imanol Alguacil está comenzando a sumar de tres,...",hace 4 horas,Estadio Deportivo,https://www.estadiodeportivo.com/futbol/real-sociedad/clave-nueva-real-sociedad-20241021-468388.html
Sociedad,29,La sociedad entre Davo y Tellechea dispara a la Sego,"Tras pasar la noche en puestos de descenso, los azulgranas exhiben acierto 
y golean a un histórico en otro vermú feliz.",hace 19 horas,El Norte de Castilla,https://www.elnortedecastilla.es/segovia/sociedad-davo-tellechea-dispara-sego-20241020171751-nt.html
Sociedad,30,"Girona - Real Sociedad: horario y dónde ver hoy en TV el partido de LaLiga 
EA Sports","Te contamos los detalles para que puedas disfrutar del partido 
correspondiente a la jornada número 10. Girona - Real Sociedad.MARCA.",Hace 2 días,Marca.com,https://www.marca.com/futbol/primera-division/2024/10/18/girona-real-sociedad-horario-ver-tv-partido-laliga-ea-sports.html
Noticias de España 2024,1,"El Gobierno ultima la reforma que facilitará la residencia y el permiso de 
trabajo a decenas de miles de extranjeros","El Gobierno de España sigue, de momento, su propia estela en materia 
migratoria. Mientras Bruselas apuesta por complicar el día a día de los...",hace 6 horas,EL PAÍS,https://elpais.com/espana/2024-10-21/el-gobierno-ultima-la-reforma-que-facilitara-la-residencia-y-el-trabajo-a-decenas-de-miles-de-extranjeros.html
Noticias de España 2024,2,Mipcom 2024 abre sus puertas con España como país de honor,"La 40ª edición de Mipcom Cannes da comienzo para celebrar el legado e 
influencia de España en el audiovisual mundial como país de honor.",hace 1 hora,Panorama Audiovisual,https://www.panoramaaudiovisual.com/2024/10/21/mipcom-2024-abre-puertas-espana-pais-honor/
Noticias de España 2024,3,"El tiempo para hoy en España, 21 de octubre de 2024","Un frente recorrerá este lunes el tercio noroeste peninsular y Cantábrico, 
en una jornada en la que las...",hace 4 horas,Europa Press,https://www.europapress.es/sociedad/noticia-tiempo-hoy-espana-21-octubre-2024-20241021081507.html
Noticias de España 2024,4,"Cambio de hora de invierno en 2024: qué día hay que cambiar la hora en 
España","Tras dejar atrás los meses de verano por excelencia, ahora, durante el mes 
de septiembre, es muy notable cómo los días se van haciendo ...",Hace 2 días,El Economista,https://www.eleconomista.es/actualidad/noticias/13040421/10/24/cambio-de-hora-de-invierno-en-2024-que-dia-hay-que-cambiar-la-hora-en-espana.html
Noticias de España 2024,5,"El Ministerio de Ciencia, Innovación y Universidades concede los Premios 
Nacionales de Investigación 2024","La ministra de Ciencia, Innovación y Universidades, Diana Morant, ha 
destacado el talento de los premiadas y premiados, cuya “ciencia de...",Hace 4 días,"Ministerio de Ciencia, Innovación y Universidades",https://www.ciencia.gob.es/Noticias/2024/Octubre/premios-nacionales-investigacion.html
Noticias de España 2024,6,"Miles de personas se manifiestan contra el Gobierno en Madrid al grito de 
“Sánchez, dimisión”","La Plataforma por la España Constitucional ha convocado la marcha a la que 
han acudido representantes de PP y Vox.",hace 20 horas,Infobae,https://www.infobae.com/espana/2024/10/20/miles-de-personas-se-manifiestan-contra-el-gobierno-en-madrid-sanchez-dimision/
Noticias de España 2024,7,"El Vila-sana Coop. D'Ivars se proclama campeón de la Supercopa de España 
Femenina 2024","Las leridanas vencen en la gran final al Generali Palau en los penaltis y 
logran el primer título de su historia.",hace 21 horas,Real Federación Española de Patinaje,https://fep.es/website/14-15832-el-vila-sana-coop-d-ivars-se-proclama-campeon-de-la-supercopa-de-espana-femenina-2024.htm
Noticias de España 2024,8,"España consigue cinco medallas en el Campeonato del Mundo de Triatlón 
Paralímpico Torremolinos-Andalucía 2024","La delegación española continúa sumando éxitos en las Finales del 
Campeonato del Mundo de Triatlón Torremolinos-Andalucía. El primer día de...",Hace 2 días,fetri - federación española de triatlón,https://triatlon.org/noticias/espana-consigue-cinco-medallas-en-el-campeonato-del-mundo-de-triatlon-paralimpico-torremolinos-andalucia-2024/
Noticias de España 2024,9,"Pedro Sánchez: ""España vive uno de sus mejores momentos de las últimas 
décadas""","Nueva York (Estados Unidos), martes, 24 de septiembre de 2024. El 
presidente del Gobierno ha defendido que la política económica del...",Hace 4 semanas,La Moncloa,https://www.lamoncloa.gob.es/presidente/actividades/paginas/2024/240924-sanchez-eeuu.aspx
Noticias de España 2024,10,"Cambio de hora 2024: cuándo se cambia la hora en octubre para pasar al 
horario de invierno","Cruzada ya la primera mitad del mes de octubre se acerca el día que tocará 
cambiar la hora. En España cada otoño llega también el cambio de...",Hace 3 días,El Mundo,https://www.elmundo.es/como/2024/10/18/671210aa21efa05b248b45a0.html
Noticias de España 2024,11,"¿Quién ganará el Balón de Oro 2024? Los cinco candidatos principales: 
números, estadísticas y títulos ganados en la última temporada · Fútbol","El 28 de octubre se develará el nombre del ganador de la 68ª edición del 
Balón de Oro: descubre todo lo que necesitas saber sobre los...",Hace 2 días,Olympics,https://olympics.com/es/noticias/candidatos-principales-balon-de-oro-2024-datos-estadisticas
Noticias de España 2024,12,"Los juzgados y tribunales españoles procesaron a 39 personas físicas y 14 
jurídicas por delitos de corrupción durante el segundo trimestre de 2024","En ese mismo periodo, dictaron 13 sentencias, un tercio de las cuales 
fueron total o parcialmente condenatorias.",Hace 2 días,Noticias Jurídicas,https://noticias.juridicas.com/actualidad/noticias/19637-los-juzgados-y-tribunales-espanoles-procesaron-a-39-personas-fisicas-y-14-juridicas-por-delitos-de-corrupcion-durante-el-segundo-trimestre-de-2024/
Noticias de España 2024,13,Noticias del día 17 de octubre de 2024,"Repase todas las noticias del día 17 de octubre de 2024 en la hemeroteca de 
EL PAÍS.",Hace 3 días,EL PAÍS,https://elpais.com/hemeroteca/2024-10-17/
Noticias de España 2024,14,Agosto de 2024 fue el más cálido en España de toda la serie histórica,"Con una temperatura media de 25 ºC, superó a los agostos más cálidos hasta 
la fecha, los de 2003 y 2023, ambos empatados con 24.8 ºC.",Hace 1 mes,Ministerio de Transición Ecológica,https://www.miteco.gob.es/es/prensa/ultimas-noticias/2024/septiembre/agosto-de-2024-fue-el-mas-calido-en-espana-de-toda-la-serie-hist.html
Noticias de España 2024,15,¿Cuándo es Halloween 2024 en España?: Día y orígenes,"La cada vez más tradicional fiesta de Halloween en España se celebra la 
noche del 31 de octubre al 1 de noviembre y se convierte en la...",Hace 4 días,El Periódico,https://www.elperiodico.com/es/ocio-y-cultura/20241017/halloween-2024-cuando-celebra-espana-origenes-109523176
Noticias de España 2024,16,Horario de invierno 2024 en España: cuándo llega el cambio de hora,"El cambio horario de invierno se realiza el último fin de semana de 
invierno retrasando los relojes una hora: a las 3:00 serán las 2:00.",Hace 3 semanas,El Tiempo,https://www.eltiempo.es/noticias/horario-de-invierno-2024-en-espana-cuando-llega-el-cambio-de-hora
Noticias de España 2024,17,El verano de 2024 fue el sexto más cálido del siglo XXI,"También fue el sexto más cálido desde el comienzo de la serie en 1961. El 
bimestre julio-agosto solo fue superado en temperaturas por el de...",Hace 4 semanas,Ministerio de Transición Ecológica,https://www.miteco.gob.es/es/prensa/ultimas-noticias/2024/septiembre/el-verano-de-2024-fue-el-sexto-mas-calido-del-siglo-xxi.html
Noticias de España 2024,18,"España, entre los 100 mejores clústeres de Ciencia y Tecnología del mundo, 
según el Índice Global de Innovación","Madrid ocupa el puesto 48 y Barcelona el puesto 55, destacando actores como 
el Consejo Superior de Investigaciones Científicas (CSIC),...",Hace 1 mes,"Ministerio de Ciencia, Innovación y Universidades",https://www.ciencia.gob.es/Noticias/2024/Agosto/espana_100_mejores_clusteres_indice_global_innovacion.html
Noticias de España 2024,19,"Jornada política del 29 de abril de 2024 | Sánchez: “Defiendo la libertad 
de prensa, pero no los bulos ni la desinformación”","El presidente del Gobierno concede su primera entrevista después de 
anunciar que continuará al frente del Gobierno | “Cuando leyó la carta,...",29 abr 2024,EL PAÍS,https://elpais.com/espana/2024-04-29/ultimas-noticias-de-pedro-sanchez-en-directo.html
Noticias de España 2024,20,Noticias del día 24 de septiembre de 2024,"Repase todas las noticias del día 24 de septiembre de 2024 en la hemeroteca 
de EL PAÍS.",Hace 4 semanas,EL PAÍS,https://elpais.com/hemeroteca/2024-09-24/
Noticias de España 2024,21,Noticias del día 04 de septiembre de 2024,"Repase todas las noticias del día 04 de septiembre de 2024 en la hemeroteca 
de EL PAÍS.",Hace 1 mes,EL PAÍS,https://elpais.com/hemeroteca/2024-09-04/
Noticias de España 2024,22,"Muertes por calor en España 2024, más de 2190 fallecidos","Las muertes atribuibles al exceso de temperatura suman más de 2190 
fallecimientos en los meses de más calor.",Hace 1 mes,El Tiempo,https://www.eltiempo.es/noticias/muertes-por-calor-en-espana-en-2024-cataluna-y-madrid-las-regiones-mas-afectadas
Noticias de España 2024,23,El Gobierno aprueba la Estrategia de Inteligencia Artificial 2024,"u despliegue se realizará en 2024 y 2025, y contará con recursos por 1.500 
millones de euros, adicionales a los 600 millones ya movilizados,...",14 may 2024,"Plan de Recuperación, Transformación y Resiliencia",https://planderecuperacion.gob.es/noticias/gobierno-aprueba-estrategia-inteligencia-artificial-2024-prtr
Noticias de España 2024,24,"El precio de tener un hijo en España en 2024, en cifras: desglose de los 
costes asumidos por los padres has...","Consulta cuánto dinero deben destinar los padres en 2024 para cubrir los 
pagos que deben realizar desde el nacimiento hasta la emancipación...",Hace 4 semanas,ABC,https://www.abc.es/familia/coste-tener-hijo-espana-2024-cifras-gastos-20240925054500-nt.html
Noticias de España 2024,25,"Jornada política del 27 de agosto de 2024 | El PSOE evita hablar de 
concierto catalán y defiende las “singularidades” de cada comunidad","El Congreso rechaza las comparecencias de Sánchez y cuatro ministros pese a 
unir Junts sus votos a PP y Vox | El Gobierno se emplaza a...",Hace 1 mes,EL PAÍS,https://elpais.com/espana/2024-08-27/ultimas-noticias-de-la-actualidad-politica-en-directo.html
Noticias de España 2024,26,"Incendios 2024: la razones por las que España ""ha ardido menos"" este verano 
-","Llegando ya al mes de septiembre y consumido gran parte del verano la 
superficie calcinada en España esta bien por debajo de la media...",Hace 1 mes,El Tiempo,https://www.eltiempo.es/noticias/incendios-2024-la-razones-por-las-que-espana-ha-ardido-menos-este-verano
Noticias de España 2024,27,"Jornada política del 26 de agosto de 2024 | Albares denuncia una campaña de 
“acoso de todo tipo” contra Sánchez para “desmoronarlo”","El ministro de Exteriores no descarta nuevas sanciones de la UE a Venezuela 
si el régimen no publica las actas de las elecciones | Pedro...",Hace 1 mes,EL PAÍS,https://elpais.com/espana/2024-08-26/ultimas-noticias-de-la-actualidad-politica-en-directo.html
Noticias de España 2024,28,Noticias del día 21 de junio de 2024,"Repase todas las noticias del día 21 de junio de 2024 en la hemeroteca de 
EL PAÍS.",21 jun 2024,EL PAÍS,https://elpais.com/hemeroteca/2024-06-21/
Noticias de España 2024,29,"El Banco de España eleva al 2,8% el crecimiento previsto este año","Mejora una décima el pronóstico de inflación de 2024, hasta el 2,9%, y 
empeora el de 2025, hasta el 2,1%; La economía española crecerá más...",Hace 1 mes,RTVE.es,https://www.rtve.es/noticias/20240917/banco-espana-crecimiento-2024-turismo-inmigracion/16251128.shtml
Noticias de España 2024,30,Noticias del día 11 de septiembre de 2024,"Repase todas las noticias del día 11 de septiembre de 2024 en la hemeroteca 
de EL PAÍS.",Hace 1 mes,EL PAÍS,https://elpais.com/hemeroteca/2024-09-11/
Sucesos,1,A prisión el indigente que fue detenido por matar a otro en Marbella,"El detenido, que se acogió a su derecho a no declarar ante el juez, se le 
investiga por un delito de homicidio.",hace 13 minutos,La Opinión de Málaga,https://www.laopiniondemalaga.es/marbella/2024/10/21/prision-indigente-detenido-matar-marbella-109941527.html
Sucesos,2,Tráfico de drogas en Lanzarote,"La Policía Nacional en Arrecife ha detenido a un hombre, sin antecedentes 
policiales, como presunto autor de un delito tráfico de drogas.",hace 1 hora,La Provincia,https://www.laprovincia.es/videos/sucesos/2024/10/21/trafico-drogas-lanzarote-109938254.html
Sucesos,3,"Un joven de 19 años mata a un hombre de dos tiros en la cabeza y el abdomen 
en un edificio de Cheste",,,Las Provincias,https://www.lasprovincias.es/sucesos/hallan-muerto-hombre-dos-disparos-edificio-cheste-20241020192939-nt.html
Sucesos,4,Arrestan al presunto asesino del hombre ejecutado de dos disparos en Cheste,,,Levante-EMV,https://www.levante-emv.com/sucesos/2024/10/20/matan-disparo-hombre-cheste-109910155.html
Sucesos,5,"Un hombre mata a otro en Cheste (Valencia) de un disparo en la nuca por un 
ajuste de cuentas",,,La Razón,https://www.larazon.es/comunidad-valenciana/hombre-mata-otro-cheste-valencia-disparo-nuca-ajuste-cuentas_20241020671568b8e2e54f0001871bda.html
Sucesos,6,"Hallan a un hombre asesinado a tiros en un edificio del municipio 
valenciano de Cheste",,,El Español,https://www.elespanol.com/valencia/20241020/hallan-hombre-asesinado-tiros-edificio-municipio-valenciano-cheste/894910642_0.html
Sucesos,7,"Sucesos.- Un fallecido y dos heridos en un accidente entre dos vehículos en 
la CV-35, entre Chelva y Calles","VALÈNCIA, 20 (EUROPA PRESS) Un hombre ha fallecido y otras dos personas han 
resultado heridas este domingo en un accidente entre dos...",hace 20 horas,La Vanguardia,https://www.lavanguardia.com/local/valencia/20241020/10036795/sucesos-fallecido-dos-heridos-accidente-dos-vehiculos-cv-35-chelva-calles-agenciaslv20241020.html
Sucesos,8,"Denuncian la agresión a una niña de 12 años por parte de un grupo de 
compañeras de clase","La pelea fue grabada por otras escolares y las imágenes se subieron en 
redes sociales. Agentes de la Policía Nacional se han hecho cargo de...",hace 18 horas,Ultima Hora,https://www.ultimahora.es/sucesos/ultimas/2024/10/20/2262259/agresion-escolar-denuncian-agresion-nina-anos-por-parte-grupo-companeras-clase.html
Sucesos,9,Una aparatosa colisión frontal deja dos heridos en la Ronda Sur,"Un anciano que circulaba en sentido contrario causó el siniestro, que cortó 
la circulación durante más de media hora.",hace 23 horas,Diario de León,https://www.diariodeleon.es/leon/241020/1655673/aparatosa-colision-frontal-deja-dos-heridos-glorieta-carrefour.html
Sucesos,10,Dos heridos en un accidente con el Tranvía de Zaragoza en plaza España,El suceso se ha producido sobre las 19.30 horas.,Hace 2 días,Aragón Digital,https://www.aragondigital.es/articulo/sucesos/heridos-accidente-tranvia-zaragoza-plaza-espana/20241018202308891475.html
Sucesos,11,"En busca tras asaltar varios bares de La Roca para llevarse el dinero de 
las tragaperras","La Policía Nacional ha abierto una investigación para dar con los autores 
de los robos con fuerza perpetrados de madrugada.",Hace 1 día,Diario Sur,https://www.diariosur.es/sucesos/buscan-robar-bares-tragaperras-laroca-20241017233025-nt.html
Sucesos,12,"Varias niñas agreden a una compañera de clase en Palma, lo graban y 
difunden el vídeo en las redes","Las agresoras agarraron por el pelo y tiraron al suelo a la víctima, que 
fue atendida de las lesiones en Son Espases, el pasado viernes.",Hace 1 día,Diario de Mallorca,https://www.diariodemallorca.es/sucesos/sucesos-mallorca/2024/10/20/ninas-agreden-companera-clase-palma-109788909.html
Sucesos,13,Muere aplastado al volcar un camión cargado de aceitunas en Écija,"El camionero, de 37 años, resultó herido y fue evacuado al Hospital Virgen 
del Rocío y otra persona, que se encontraba en interior del coche...",Hace 1 día,El Correo de Andalucía,https://www.elcorreoweb.es/sucesos/2024/10/20/muerto-herido-volcar-camion-cargado-109856283.html
Sucesos,14,"Detenido con 180 kilos de marihuana envasada al vacío que transportaba en 
un furgón en Mijas","Agentes de la Policía Local de Mijas detectaron un furgón con actitud 
sospecha que intentó darse a la fuga.",hace 42 minutos,La Opinión de Málaga,https://www.laopiniondemalaga.es/costa-sol-occidental/2024/10/21/malaga-sucesos-detenido-marihuana-envasada-mijas-109939473.html
Sucesos,15,"Un motorista, herido grave al sufrir una caída en La Laguna",Los hechos se produjeron en la tarde de este domingo en la Vía de Ronda.,hace 2 horas,elDiario.es,https://www.eldiario.es/canariasahora/tenerifeahora/sucesos/motorista-herido-grave-sufrir-caida-laguna_1_11749247.html
Sucesos,16,"Un fallecido en un incendio en Valverde del Fresno y dos heridos en 
accidentes de tráfico en Jaraíz y Cañamero","Un hombre de 40 años fallecía este sábado a consecuencia del incendio de la 
vivienda en la que se encontraba, en la Calle Farmacéutico Don...",hace 8 horas,Onda Cero,https://www.ondacero.es/emisoras/extremadura/noticias/fallecido-incendio-valverde-fresno-dos-heridos-accidentes-trafico-jaraiz-canamero-este-fin-semana_202410216715b286596dfb0001cb4a42.html
Sucesos,17,Dos ruedas campan a sus anchas por una carretera de Canarias,"Un vídeo viral en TikTok muestra a conductores en la autopista esquivando 
dos ruedas sueltas, sin que se produjeran accidentes.",hace 4 horas,La Provincia,https://www.laprovincia.es/sucesos/sucesos-en-canarias/2024/10/21/ruedas-campan-anchas-carretera-canarias-dv-109933768.html
Sucesos,18,Detenidas cuatro personas por matar a un hombre en El Ejido (Almería),"La Guardia Civil, en el marco de la operación Inactivo, ha procedido a la 
detención de cuatro personas y a la imputación de otras tres,...",hace 2 horas,La Crónica de Badajoz,https://www.lacronicabadajoz.com/sucesos/2024/10/21/detenidas-cuatro-personas-matar-hombre-ejido-almeria-109936826.html
Sucesos,19,Ascienden a cuatro los robos de ruedas de coches en Córdoba,"Todos los hurtos se han registrado entre los días 16 y 17 de octubre, y 
tres de los vehículos afectados son de alta gama.",hace 32 minutos,Diario Córdoba,https://www.diariocordoba.com/cordoba-ciudad/2024/10/21/ascienden-cuatro-robos-ruedas-coches-109938710.html
Sucesos,20,Vídeo | Nuevo tiroteo en El Torrejón: Noche de pesadilla en la zona,"Hacia las 02,45 horas se escucharon las detonaciones, seguidas de 
desgarradores gritos por parte de varias personas.",hace 3 horas,HuelvaHoy,https://www.huelvahoy.com/articulo/sucesos/nuevo-tiroteo-torrejon-noche-pesadilla-zona/20241021092629327886.html
Sucesos,21,Fallece un policía nacional de Alicante de 35 años en un accidente de moto,"El agente estaba destinado en el Grupo Operativo de Extranjería de la 
Comisaría Provincial.",hace 56 minutos,Todo Alicante,https://www.todoalicante.es/sucesos/fallece-policia-nacional-alicante-anos-accidente-moto-20241021111002-nt.html
Sucesos,22,"Un joven, apuñalado en una pierna en una pelea en Playa de Palma",Los hechos han ocurrido de madrugada en la calle Pare Bartomeu Salvà.,hace 19 horas,Diario de Mallorca,https://www.diariodemallorca.es/sucesos/sucesos-mallorca/2024/10/20/joven-apunalado-pierna-pelea-playa-109895282.html
Sucesos,23,"Herida una mujer de 34 años tras una colisión entre dos coches en la 
Avenida de la Paz","Una mujer de 34 años de edad ha precisado traslado hospitalario tras 
resultar herida en un accidente de tráfico registrado en la tarde de...",hace 2 horas,Viva Sevilla,https://vivasevilla.es/sevilla-sucesos/1789252/herida-una-mujer-de-34-anos-tras-una-colision-entre-dos-coches-en-la-avenida-de-la-paz/
Sucesos,24,"Fallece un motorista al chocar contra un banco de un parque en el Molino de 
la Vega","El fallecimiento se produjo tras una salida de vía de la moto y chocar el 
cuerpo de su conductor contra uno de los bancos de hierro del...",hace 14 horas,Diario de Huelva,https://www.diariodehuelva.es/articulo/area-metropolitana/fallece-motorista-chocar-banco-parque-molino-vega/20241020222148321212.html
Sucesos,25,"Juzgan al hombre que trató de matar a un valenciano que defendía a su prima 
de una agresión machista","El joven de Burjassot recibió una puñalada en el tórax con un cuchillo de 
cocina en un domicilio de Madrid.",hace 11 horas,Las Provincias,https://www.lasprovincias.es/valencia/juzgan-hombre-acuchillo-valenciano-defender-prima-agresion-20241020112833-nt.html
Sucesos,26,Escalofriante pelea a pedradas en Canarias,"Un nuevo altercado violento ha sacudido a los residentes de Tenerife y ha 
causado gran conmoción en redes sociales.",hace 4 horas,La Provincia,https://www.laprovincia.es/sucesos/sucesos-en-canarias/2024/10/21/escalofriante-pelea-pedradas-canarias-dv-109933041.html
Sucesos,27,Piden 9 años a un hombre acusado de abusar de una amiga en su casa,"La Fiscalía de Málaga acusa a un hombre por la supuesta violación a una 
amiga a la que invitó a pasar la noche en su casa tras cenar y de la...",hace 14 horas,La Opinión de Málaga,https://www.laopiniondemalaga.es/malaga/2024/10/20/piden-9-anos-hombre-acusado-109922863.html
Sucesos,28,"Un motorista, herido grave tras atropellar a un ciervo en Albarracín","Un motorista ha resultado herido grave en un accidente que ha tenido lugar 
este domingo a las 11.50 horas. El conductor ha atropellado a un...",hace 18 horas,Aragón Digital,https://www.aragondigital.es/articulo/sucesos/motorista-herido-grave-atropellar-ciervo-albarracin/20241020174124891593.html
Sucesos,29,«Me pidió una pizza y me apuñaló para robarme el cambio»,"El repartidor agredido en Cártama asegura que dejó el trabajo tras el 
suceso, en el que el detenido lo embistió con el coche.",Hace 3 días,Diario Sur,https://www.diariosur.es/sucesos/apunalado-cartama-repartidor-comida-testimonio-20241017233308-nt.html
Sucesos,30,Grave tras caerse con su moto en la Vía de Ronda,"El afectado fue trasladado a un centro hospitalario con numerosos 
traumatismos.",hace 2 horas,El Día,https://www.eldia.es/sucesos/sucesos-en-canarias/2024/10/21/grave-caerse-moto-via-ronda-109936349.html
Sucesos,31,Un accidente provoca retenciones kilométricas en la autopista de Andratx,"Uno de los implicados ha tenido que ser excarcelado por los bomberos. Colas 
kilométricas en la autopista de Andratx.",hace 28 minutos,Ultima Hora,https://www.ultimahora.es/sucesos/ultimas/2024/10/21/2262477/accidente-mallorca-accidente-por-alcance-provoca-retenciones-kilometricas-autopista-andratx.html
Sucesos,32,Siete heridos en accidentes de tráfico en la Ribera durante el fin de semana,"Además, la Policía Foral ha detenido en Tudela a dos personas: una por 
violencia de género y otra con orden de búsqueda, personación e...",hace 4 horas,Tudela Hoy,https://www.tudelahoy.com/articulo/sucesos/heridos-accidentes-trafico-ribera-fin-semana/20241021082100049638.html
Sucesos,33,"Grave accidente en Barcelona: un coche vuelca tras chocar con otro cerca de 
la ronda de Dalt","Debido al accidente, se ha cortado la circulación en el tramo de la vía 
Favència con la calle Almansa, desviando el recorrido de las líneas...",hace 2 horas,El Español,https://metropoliabierta.elespanol.com/sucesos/20241021/grave-accidente-en-barcelona-un-coche-vuelca-tras-chocar-con-otro-cerca-de-la-ronda-dalt/895160496_0.html
Cultura,1,¿Compromiso o panfleto? Cómo debe relacionarse la cultura con la política,"Los asuntos políticos y sociales son tratados con frecuencia en los 
productos culturales. Unos ven en ello una forma de concienciar y...",Hace 2 días,EL PAÍS,https://elpais.com/cultura/2024-10-19/compromiso-o-panfleto-como-debe-relacionarse-la-cultura-con-la-politica.html
Cultura,2,"Las segundas Jornadas de cultura funeraria en Andalucía 'In Memoriam' se 
celebrarán del 29 de octubre al 3 de noviembre","Se inaugura la 'Ruta Ciudad de los Recuerdos' en el cementerio de Nuestra 
Señora de la Salud.",hace 60 minutos,Diario Córdoba,https://www.diariocordoba.com/cordoba-ciudad/2024/10/21/segundas-jornadas-cultura-funeraria-andalucia-109937694.html
Cultura,3,"El Club de Lectura de los bibliobuses segoviano, ejemplo de acceso a la 
cultura en los pueblos","La Diputación presenta esta iniciativa que supone también fomentar la 
formación continua de los profesionales durante el XI Congreso...",hace 1 hora,La Razón,https://www.larazon.es/castilla-y-leon/club-lectura-bibliobuses-segoviano-ejemplo-acceso-cultura-pueblos_2024102167160eb8e2e54f000187843f.html
Cultura,4,"Nuestras bibliotecas, premiadas","Las de La Llosa de Ranes o Càrcer han resultado premiadas en la XXIV 
edición del concurso de Proyectos de Animación a la Lectura María...",hace 23 minutos,Cadena SER,https://cadenaser.com/comunitat-valenciana/2024/10/21/nuestras-bibliotecas-premiadas-radio-xativa/
Cultura,5,Cultura construyó fuera de la ley el despacho libre de amianto del ministro,"Urtasun, obligado a declarar la «nulidad de pleno derecho» por la 
realización de unas obras irregulares.",hace 8 horas,ABC,https://www.abc.es/cultura/cultura-construyo-ley-despacho-libre-amianto-ministro-20241021040436-nt.html
Cultura,6,Tordehumos pone en valor la cultura tradicional,"La localidad ha celebrado con gran éxito durante este fin de semana la 
tercera edición de las Jornadas de Puertas Abiertas Casa Museo...",hace 15 horas,El Norte de Castilla,https://www.elnortedecastilla.es/valladolid/provincia/tordehumos-pone-valor-cultura-tradicional-20241020201425-ga.html
Cultura,7,Cuando la empresa y la cultura se encuentran,"La Fundació Catalunya Cultura, que cumple diez años, otorga el martes el 
premio Impulsa Cultura entre cinco proyectos.",Hace 1 día,La Vanguardia,https://www.lavanguardia.com/cultura/20241020/10035439/fundacio-catalunya-cultura-premios-empresa-cultura-encuentran.html
Cultura,8,"Premian a los oscenses Olga y los Ministriles por divulgar la cultura 
tradicional","La Asociación de Amigos de la Fundación Joaquín Díaz, de Valladolid, 
reconoció este fin de semana la labor del conocido grupo de folk.",hace 15 horas,heraldo.es,https://www.heraldo.es/noticias/ocio-y-cultura/2024/10/20/premian-a-los-oscenses-olga-y-los-ministriles-por-divulgar-la-cultura-tradicional-1771298.html
Cultura,9,"Cultura reforma el centro de recepción de visitantes de la cueva de 
Covalanas","La Consejería de Cultura, Turismo y Deporte, a través de la Dirección 
General de Cultura y Patrimonio Histórico, ha invertido cerca de...",hace 16 horas,elDiario.es,https://www.eldiario.es/cantabria/municipios/cultura-reforma-centro-recepcion-visitantes-cueva-covalanas_1_11748753.html
Cultura,10,"Nuevo ""Tast de Cultura 2024"" en Ciutadella","El Ayuntamiento de Ciutadella organiza una nueva edición del ""Tast de 
Cultura"" para promover la cultura y el patrimonio locales.",hace 21 minutos,COPE,https://www.cope.es/emisoras/illes-balears/baleares/menorca/cope-menorca/noticias/nuevo-tast-cultura-2024-ciutadella-20241021_3031506.html
