query,position,title,body,posted,source,link
source,26,"Joan Manuel Serrat: “Cuando tengo bajones, no hay química ni licor capaz de 
resolverlo”","El músico, que recibe el Princesa de Asturias de las Artes, cuenta lo que 
le ha ofrecido la vida en los dos años desde su despedida y habla...",Hace 1 día,EL PAÍS,https://elpais.com/cultura/2024-10-20/joan-manuel-serrat-cuando-tengo-bajones-no-hay-quimica-ni-licor-capaz-de-resolverlo.html
source,27,"Alemania era líder en China. Sus ventas han caído a la mitad y el coche 
eléctrico está matando a BMW,...","Da igual el fabricante. Si es alemán, probablemente haya presionado para 
que la Union Europea no aplique los esperados aranceles al coche...",Hace 3 días,Xataka,https://www.xataka.com/movilidad/alemania-era-lider-china-sus-ventas-han-caido-a-mitad-coche-electrico-esta-matando-a-bmw-mercedes-volkswagen
source,28,"En Canadá nunca pasaba nada, y ahora tienen un misterio en todas sus 
playas. Una ""cosa"" viscosa nunca...","Las playas son posiblemente uno de los enclaves más fascinantes del 
planeta. Aparentemente, todo lo que vemos a primera vista es lo que hay.",Hace 2 días,Xataka,https://www.xataka.com/ecologia-y-naturaleza/blancas-viscosas-hay-cientos-manchas-toda-costa-canada-problema-que-nadie-sabe-que-demonios
source,29,El derecho al asilo se resquebraja en la Unión Europea,"La Europa blindada por vallas y muros, que envía a los solicitantes de 
refugio a campos de internamiento fuera del territorio —para no...",Hace 1 día,EL PAÍS,https://elpais.com/internacional/2024-10-20/el-derecho-al-asilo-se-resquebraja-en-la-union-europea.html
source,30,"Hay malware aprovechándose de esta función de Android en millones de 
teléfonos. Unos investigadores ya...","La seguridad integrada de Android ha mejorado notablemente con el paso del 
tiempo. El sistema operativo de Google tiene una variedad de...",Hace 3 días,Xataka,https://www.xataka.com/seguridad/hay-malware-aprovechandose-esta-funcion-android-millones-telefonos-unos-investigadores-saben-como-detectarlo
source,31,"Las marcas necesitan vender coches eléctricos de 30.000 euros. Como es 
(casi) imposible, quieren que los...","El mercado del coche eléctrico crece en España. Pero lo hace a un ritmo 
lentísimo. Si tomamos los datos de las matriculaciones hasta...",Hace 2 días,Xataka,https://www.xataka.com/movilidad/marcas-necesitan-vender-coches-electrico-30-000-euros-como-casi-imposible-quieren-que-compres-a-95-euros-mes
source,32,"Conozca a la nueva familia Kindle, incluido el primer Kindle a color","Nuestra línea de lectores electrónicos también cuenta con un renovado 
Kindle Scribe y el Kindle Paperwhite más rápido hasta ahora.",Hace 5 días,www.aboutamazon.com,https://www.aboutamazon.com/news/devices/kindle-color-scribe-paperwhite-entrada
source,33,"El nuevo marketplace chino de moda en España no es AliExpress: es Hacoo y 
vende falsificaciones casi...","En el disputado y cada vez más concurrido mundo de los marketplaces hay un 
nuevo nombre, uno que pisa fuerte y ha alcanzado una popularidad...",hace 21 horas,Xataka,https://www.xataka.com/magnet/hacoo-ha-conseguido-triunfar-gigantes-como-shein-aliexpress-gran-pregunta-como-fiable-legal
source,34,"Ferrari ya tiene un nuevo mito: el Ferrari F80 es un hipercoche de 1.200 CV 
y confirma un camino de no...","Decíamos con la presentación del Lamborghini Temerario que el último 
lanzamiento de la firma del toro confirmaba una tendencia: la...",Hace 3 días,Xataka,https://www.xataka.com/movilidad/ferrari-tiene-nuevo-mito-ferrari-f80-hipercoche-1-200-cv-confirma-camino-no-retorno
source,35,"Expertos internacionales arremeten contra el supuesto ADN de Colón: 
“Comentar esto es como opinar sobre alienígenas”","Referentes mundiales de la investigación con ADN condenan la forma en la 
que se han dado a conocer los datos y dudan de su validez.",Hace 4 días,EL PAÍS,https://elpais.com/ciencia/2024-10-17/expertos-internacionales-arremeten-contra-el-supuesto-adn-de-colon-comentar-esto-es-como-opinar-sobre-alienigenas.html
source,36,"La NASA busca a quién puedo solucionar un problema de heces en el espacio. 
La recompensa son tres...","La NASA te necesita. Es un eslogan recurrente en la agencia espacial más 
famosa del planeta, porque, aunque pensamos que de puertas para...",Hace 3 días,Xataka,https://www.xataka.com/espacio/nasa-ofrece-tres-millones-dolares-a-quien-logre-resolver-problema-que-inicio-neil-armstrong-al-pisar-luna-excrementos
source,37,Todo dios quiere a ‘Querer’,"En mi televisor solo tengo acceso al primer capítulo de la serie: seguiré 
viéndola. A ver si descubro el sublime arte del que hablan.",Hace 2 días,EL PAÍS,https://elpais.com/television/2024-10-19/todo-dios-quiere-a-querer.html
source,38,"Vigo aspiraba a coronarse en la guerra por celebrar la mejor Navidad, pero 
tiene un problema: Cádiz la...","Cádiz aumenta su apuesta por el alumbrado de las fiestas hasta superar el 
gasto por cabeza de Vigo. Caballero ya presume del árbol XXL de...",Hace 5 días,Xataka,https://www.xataka.com/magnet/comienza-loca-loca-batalla-ciudades-espanolas-luces-navidad-ciudad-ha-desbancado-a-vigo-cadiz
source,39,"Hay un nombre en común en los grandes fracasos de taquilla de los últimos 
meses: Lionsgate","Durante un tiempo se la consideró la ""tercera major"" junto a Disney y 
Warner. Lionsgate encadenaba algunos de los mayores éxitos de taquilla...",Hace 3 días,Xataka,https://www.xataka.com/cine-y-tv/hay-nombre-comun-grandes-fracasos-taquilla-ultimos-meses-lionsgate
source,40,"El año mágico de la animación: cinco películas están copando la taquilla y 
Pixar no tiene nada que ver...","Un robot que hace de mamá de un ganso es la excusa argumental de un éxito 
animado que certifica un gran año para el medio.",Hace 6 días,Xataka,https://www.xataka.com/cine-y-tv/ano-magico-animacion-cinco-peliculas-estan-copando-taquilla-pixar-no-tiene-nada-que-ver-ninguna-ellas
source,41,"La guerra en Ucrania tiene un nuevo actor inesperado: Arabia Saudita. Todas 
las miradas se dirigen a...","Si algo nos dice la historia de las funestas guerras de los últimos siglos 
es que un pequeño detalle puede dar un vuelco a la contienda.",Hace 5 días,Xataka,https://www.xataka.com/magnet/guerra-ucrania-tiene-nuevo-actor-inesperado-arabia-saudita-todas-miradas-se-dirigen-a-rusia
source,42,Real Madrid ganó en Vigo de la mano de Mbappé,"El equipo de Ancelotti se impuso 2-1 a Celta con tantos del astro y 
Vinicius y alcanzó a Barcelona, que el domingo juega ante Sevilla.",Hace 1 día,Página | 12,https://www.pagina12.com.ar/776007-real-madrid-gano-en-vigo-de-la-mano-de-mbappe
source,43,Un modelo de explotación juvenil,"Los especialistas hablan de un sistema de hiperexigencia a los artistas que 
los puede llevar a la autodestruccion.",hace 15 horas,Página | 12,https://www.pagina12.com.ar/776029-un-modelo-de-explotacion-juvenil
source,44,Más de 150 muertos en Gaza por ataques israelíes durante este fin de semana,"Más de 150 personas murieron este fin de semana en Gaza por ataques 
israelíes en el enclave palestino: 84 fallecieron el sábado y al menos...",hace 19 horas,Página | 12,https://www.pagina12.com.ar/776127-mas-de-150-muertos-en-gaza-por-ataques-israelies-durante-est
source,45,Lula sufrió un accidente doméstico y suspendió su viaje a Rusia,"El presidente de Brasil, Luiz Inácio Lula da Silva, canceló su viaje a 
Rusia para asistir a la cúpula de los BRICS por ""orientación médica""...",hace 12 horas,Página | 12,https://www.pagina12.com.ar/776171-lula-sufrio-un-accidente-domestico-y-suspendio-su-viaje-a-ru
source,46,"La Agencia presenta un informe sobre la influencia de los patrones 
adictivos en Internet, y en especial sobre los menores de edad","El informe pone de manifiesto cómo, en muchos casos, los proveedores 
implementan patrones de diseño engañosos y adictivos para prolongar el...",10 jul 2024,Agencia Española de Protección de Datos | AEPD,https://www.aepd.es/prensa-y-comunicacion/notas-de-prensa/la-agencia-presenta-informe-sobre-influencia-patrones-adictivos-en-internet
source,47,"Un sobrino de Luis Juez obtuvo un beneficio judicial y evitó la prisión por 
tenencia de pastillas de éxtasis","El informe de Telenueve Denuncia muestra los beneficios judiciales que 
obtuvo gracias al senador del PRO.",Hace 1 día,Página | 12,https://www.pagina12.com.ar/776066-un-sobrino-de-luis-juez-obtuvo-un-beneficio-judicial-y-evito
source,48,Cristina Kirchner presentó la lista completa para las elecciones del PJ,"Además de los cinco candidatos a vices del partido político, la 
expresidenta eligió como consejeros titulares a representantes de 
distintos...",Hace 1 día,Página | 12,https://www.pagina12.com.ar/776024-cristina-kirchner-presento-la-lista-completa-para-las-elecci
source,49,"La AEPD actualiza su Guía sobre el uso de cookies para adaptarla a las 
nuevas directrices del Comité Europeo de Protección de Datos","La nueva versión de la Guía adapta su contenido a las Directrices sobre 
patrones engañosos publicadas por el Comité Europeo de Protección de...",11 jul 2023,Agencia Española de Protección de Datos | AEPD,https://www.aepd.es/prensa-y-comunicacion/notas-de-prensa/aepd-actualiza-guia-cookies-para-adaptarla-a-nuevas-directrices-cepd
source,50,Hurricane Oscar makes landfall in Cuba amid ongoing power issues,"Millions of people are still without power, with food rotting in fridges 
and no water supply in many homes.",hace 9 horas,BBC,https://www.bbc.com/news/articles/c8elzx8dg7zo
source,51,Epigenomic heterogeneity as a source of tumour evolution,"In the past decade, remarkable progress in cancer medicine has been 
achieved by the development of treatments that target DNA sequence...",Hace 4 días,Nature,https://www.nature.com/articles/s41568-024-00757-9
source,52,"Leaked documents show US intelligence on Israel’s plans to attack Iran, 
sources say","The US is investigating a leak of highly classified US intelligence about 
Israel's plans for retaliation against Iran, according to three...",hace 21 horas,CNN,https://www.cnn.com/2024/10/19/politics/us-israel-iran-intelligence-documents/index.html
source,53,Israel-Gaza war: Air strike said to have killed dozens in Jabalia,"Hamas-run authorities say 20 women are among at least 33 dead in Jabalia 
refugee camp.",Hace 2 días,BBC,https://www.bbc.com/news/articles/c8xez14e7lro
source,54,US election polls tracker 2024: Who is ahead - Harris or Trump?,"Voters in the US go to the polls on 5 November to elect their next 
president. The election was initially a rematch of 2020 but it was...",hace 8 horas,BBC,https://www.bbc.com/news/articles/cj4x71znwxdo
source,55,Source: Raiders QB O'Connell has broken thumb,"Raiders QB Aidan O'Connell suffered a broken thumb in Sunday's game vs. the 
Rams and will undergo more tests Monday, a source told ESPN.",hace 10 horas,ESPN,https://www.espn.com/nfl/story/_/id/41910134/source-raiders-qb-aidan-oconnell-broken-thumb
source,56,"Lebanon security source says Israeli strikes hit near Beirut airport; 
footage shows large plumes of smoke","BEIRUT, Lebanon — A Lebanese security source says Israeli strikes have 
landed near the country's only airport, as AFP footage shows large...",hace 12 horas,The Times of Israel,https://www.timesofisrael.com/liveblog_entry/lebanon-security-source-says-israeli-strikes-hit-near-beirut-airport-footage-shows-large-plumes-of-smoke/
source,57,"S’pore’s demand for clean imported energy helps usher in a regional power 
grid: EMA chief","Such a grid can incentivise investments into domestic renewable projects, 
he added. Read more at straitstimes.com.",hace 12 horas,The Straits Times,https://www.straitstimes.com/singapore/s-pore-s-demand-for-clean-imported-energy-helps-usher-in-a-regional-power-grid-ema-ceo
source,58,"2 dead, 309 people rescued after severe flooding in New Mexico","The New Mexico National Guard continued search and rescue operations Sunday 
in Roswell after record rainfall produced severe flooding in and...",hace 9 horas,NBC News,https://www.nbcnews.com/weather/floods/2-dead-309-people-rescued-severe-flooding-new-mexico-rcna176318
source,59,Cosy games: How games such as Animal Crossing help mental health,"When she was growing up, Danii felt she was ""a bit odd"" and struggled to 
fit in. But discovering cosy gaming handed her a lifeline.",Hace 2 días,BBC,https://www.bbc.com/news/articles/cglk8wl3lylo
source,60,Your pictures on the theme of 'in the air',"We asked our readers to send in their best pictures on the theme of ""in the 
air"". Here is a selection of the photographs we received from...",Hace 1 día,BBC,https://www.bbc.com/news/articles/cvgl74pv75xo
source,61,"2 dead, 309 people rescued after severe flooding in New Mexico","The New Mexico National Guard continued search and rescue operations Sunday 
in Roswell after record rainfall produced severe flooding in and...",hace 9 horas,NBC News,https://www.nbcnews.com/weather/floods/2-dead-309-people-rescued-severe-flooding-new-mexico-rcna176318
source,62,Cosy games: How games such as Animal Crossing help mental health,"When she was growing up, Danii felt she was ""a bit odd"" and struggled to 
fit in. But discovering cosy gaming handed her a lifeline.",Hace 2 días,BBC,https://www.bbc.com/news/articles/cglk8wl3lylo
source,63,Your pictures on the theme of 'in the air',"We asked our readers to send in their best pictures on the theme of ""in the 
air"". Here is a selection of the photographs we received from...",Hace 1 día,BBC,https://www.bbc.com/news/articles/cvgl74pv75xo
source,64,Amazon’s first color Kindle has arrived,"In the 17 years since we introduced the original Kindle, we have never 
stopped improving the reading experience. We've extended battery life...",Hace 4 días,About Amazon,https://www.aboutamazon.com/news/devices/kindle-color-specs-price-announce
source,65,Here are the 5 things that could move the stock market in the week ahead,"NEW YORK, NEW YORK - OCTOBER 16: Traders and others work on the New York 
Stock Exchange (NYSE) floor on October 16, 2024 in New York City.",hace 18 horas,CNBC,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html
source,66,"'Catastrophic failure': Seven dead, six critically injured after gangway 
collapses in Georgia","Seven people are dead and half a dozen others were critically injured after 
a gangway that's part of a ferry dock collapsed on Georgia's...",hace 14 horas,NBC News,https://www.nbcnews.com/news/us-news/fatalities-believed-dead-gangway-collapses-georgia-coast-rcna176261
source,67,Jets lineman Xavier Newman taken to hospital after suffering neck injury,"New York Jets offensive lineman Xavier Newman was carted off the field in 
Pittsburgh after what appeared to be a serious injury Sunday...",hace 6 horas,NBC News,https://www.nbcnews.com/sports/nfl/jets-xavier-newman-neck-injury-rcna176332
source,68,"World Bank Group - International Development, Poverty and Sustainability","With 189 member countries, the World Bank Group is a unique global 
partnership fighting poverty worldwide through sustainable solutions.",Hace 4 días,World Bank,https://www.worldbank.org/ext/en/home
source,69,Open-source Semiconductor Chip Design Tool Celebrates Success,"In 2018, a team of the nation's leading semiconductor experts from industry 
and academia began a five-and-a-half year journey to complete a...",Hace 4 días,UC San Diego Today,https://today.ucsd.edu/story/open-source-semiconductor-chip-design-tool-celebrates-success
source,70,Birmingham's Ozzy Osbourne inducted into Rock and Roll Hall of Fame,"The Black Sabbath frontman was among the 2024 inductees at the event in the 
US on Saturday.",hace 22 horas,BBC,https://www.bbc.com/news/articles/c5yw7xlxqw9o
source,71,Double Premiere: The new 911 GT3 and 911 GT3 with Touring package,"The 911 GT3 has offered the ultimate combination of racing genes and 
day-to-day usability since its introduction in 1999.",Hace 2 días,Porsche Newsroom,https://newsroom.porsche.com/en/2024/products/porsche-the-new-911-gt3-double-premiere-37595.html
source,72,"Diddy accused of raping a woman as 'payback' for claims about Tupac 
Shakur's murder","Sean ""Diddy"" Combs has been accused of raping a woman as ""payback"" for 
suggesting he was involved in the murder of Tupac Shakur.",Hace 5 días,BBC,https://www.bbc.com/news/articles/c5y5m53g1ejo
source,73,Jodhpur: India's vanishing blue city,"The blue coloured-homes that gave India's Jodhpur its distinct identity are 
giving way to other hues.",Hace 4 días,BBC,https://www.bbc.com/news/articles/cp8n57jn23ko
source,74,US election 2024: Four takeaways from Harris's combative first Fox interview,"Democratic US presidential nominee Kamala Harris has conducted a combative 
first interview with Fox News. She clashed repeatedly with her...",Hace 3 días,BBC,https://www.bbc.com/news/articles/cgj4qyxlxn1o
source,75,Asmongold: Twitch streamer suspended after Palestinian rant,"Popular streamer Zach Hoyt, better known as Asmongold, has been suspended 
from Twitch after saying in a video Palestinians come from an...",Hace 5 días,BBC,https://www.bbc.com/news/articles/c75606vd3l6o
source,76,NewJeans singer Hanni gives tearful testimony on workplace harassment,"The popular member of the chart-topping band spoke to South Korean 
lawmakers about her experiences.",Hace 6 días,BBC,https://www.bbc.com/news/articles/cwyeredgklko
source,77,Nickel Boys: Colson Whitehead adaptation 'breaks the rules of cinema',"The film, about two boys abused at a reform school in 1960s Florida, is 
shot in an unusual way.",Hace 6 días,BBC,https://www.bbc.com/news/articles/c23kp5l585mo
source,78,Immigrants Will Be America’s Only Source Of Labor Force Growth,"Immigrant workers will be the only source of U.S. labor force growth in the 
American economy after 2052, according to new research.",Hace 4 días,Forbes,https://www.forbes.com/sites/stuartanderson/2024/10/16/immigrants-will-be-americas-only-source-of-labor-force-growth/
source,79,Sydney reopens beaches after tar ball scare,"They were closed earlier this week after thousands of mysterious black 
tar-like balls washed ashore.",Hace 2 días,BBC,https://www.bbc.com/news/articles/cly5067p6p1o
source,80,"Younger Asian American women had the second-lowest breast cancer rate. Why 
they're now tied for No. 1.","Since 2000, breast cancer among AAPI women under 50 has increased by 50%, 
more than 2% every year since 2012, according to a new report from...",hace 22 horas,NBC News,https://www.nbcnews.com/news/asian-america/asian-american-women-breast-cancer-rcna175273
source,81,Sydney reopens beaches after tar ball scare,"They were closed earlier this week after thousands of mysterious black 
tar-like balls washed ashore.",Hace 2 días,BBC,https://www.bbc.com/news/articles/cly5067p6p1o
source,82,"Younger Asian American women had the second-lowest breast cancer rate. Why 
they're now tied for No. 1.","Since 2000, breast cancer among AAPI women under 50 has increased by 50%, 
more than 2% every year since 2012, according to a new report from...",hace 22 horas,NBC News,https://www.nbcnews.com/news/asian-america/asian-american-women-breast-cancer-rcna175273
source,83,Liam Payne: What we know so far about his death,"Former One Direction star Liam Payne died at the age of 31 in Buenos Aires, 
Argentina, on Wednesday after falling from a balcony.",Hace 2 días,BBC,https://www.bbc.com/news/articles/c981zyp9468o
source,84,Period pain in teenagers subject of landmark Oxford study,"Researchers hope to see if period pain as a teenager makes chronic pain as 
an adult more likely.",Hace 4 días,BBC,https://www.bbc.com/news/articles/cdd4jrj3gp9o
source,85,Le Sserafim: The K-pop band who want to change the industry from within,"Hong Eunchae, the youngest member of K-Pop band Le Sserafim, is strutting 
through Seoul's infamous Nakwon Instrument Arcade when she...",Hace 2 días,BBC,https://www.bbc.com/news/articles/c4g4q298768o
source,86,"Intel seeks billions for minority stake in Altera business, sources say","This move that would represent a sharp about-face from its earlier public 
messaging about the larger company's prospects.",Hace 3 días,CNBC,https://www.cnbc.com/2024/10/18/intel-seeks-billions-for-minority-stake-in-altera-business-sources-say.html
source,87,A comprehensive list of 2024 tech layoffs,"The tech layoff wave is still going strong in 2024. Following significant 
workforce reductions in 2022 and 2023, this year has more than...",Hace 3 días,TechCrunch,https://techcrunch.com/2024/10/17/tech-layoffs-2024-list/
source,88,"Former OpenAI technology chief Mira Murati to raise capital for new AI 
startup, sources say","Mira Murati, former chief technology officer at OpenAI, is raising funds 
from venture capitalists for her new AI startup, according to...",Hace 2 días,Reuters,https://www.reuters.com/technology/artificial-intelligence/former-openai-technology-chief-mira-murati-raise-capital-new-ai-startup-sources-2024-10-18/
source,89,"'A social commentary about what was really going on': How Easy Rider 
revolutionised Hollywood","The biker movie was a commercial and critical hit in 1969, but its 
director, Dennis Hopper, was ""a bit of a megalomaniac""",Hace 6 días,BBC,https://www.bbc.com/culture/article/20241010-how-easy-rider-revolutionised-hollywood
source,90,Titans to start QB Rudolph vs. Bills with Levis out,"The Titans will start backup quarterback Mason Rudolph in place of Will 
Levis against the Bills.",Hace 1 día,ESPN,https://www.espn.com/nfl/story/_/id/41889416/source-titans-start-rudolph-ailing-levis-vs-bills
source,91,Titans to start QB Rudolph vs. Bills with Levis out,"The Titans will start backup quarterback Mason Rudolph in place of Will 
Levis against the Bills.",Hace 1 día,ESPN,https://www.espn.com/nfl/story/_/id/41889416/source-titans-start-rudolph-ailing-levis-vs-bills
source,92,"Woman sentenced to life in deaths of 2 young kids found hanging in home’s 
basement","A Pennsylvania woman has been sentenced to two life terms without parole on 
murder convictions in the deaths of her two young children,...",Hace 1 día,NBC News,https://www.nbcnews.com/news/us-news/woman-sentenced-life-deaths-2-young-kids-found-hanging-basement-rcna176258
source,93,"Sources: Tua to practice, hopes to play Week 8","Dolphins quarterback Tua Tagovailoa was expected to resume practicing next 
week, with the hopes of being able to play next Sunday against...",Hace 1 día,ESPN,https://www.espn.com/nfl/story/_/id/41893240/sources-tua-tagovailoa-resume-practicing-hopes-play-week-8
source,94,"North Koreans deployed alongside Russian troops in Ukraine, sources say","North Korean military engineers have been deployed to help Russia target 
Ukraine with ballistic missiles, and fighters operating in occupied...",Hace 1 semana,The Guardian,https://www.theguardian.com/world/2024/oct/10/north-korea-engineers-deployed-russia-ukraine
source,95,No 10 denies Taylor Swift tickets were 'thank you' to Starmer,"Downing Street has denied Sir Keir Starmer received free Taylor Swift 
tickets as a ""thank you"" for the singer getting a police escort to her...",Hace 5 días,BBC,https://www.bbc.com/news/articles/ckg9e0ydjxpo
source,96,Pep provides De Bruyne and Ake injury update,"Pep Guardiola says both Kevin De Bruyne and Nathan Ake are expected to be 
unavailable for Sunday's return to Premier League action at...",Hace 2 días,Manchester City FC,https://www.mancity.com/news/mens/pep-guardiola-wolves-v-manchester-city-team-news-63864842
source,97,UK considering rules for universal charging cable,"The EU previously introduced a law requiring new electronic devices to use 
the same type of cable in 2022.",Hace 5 días,BBC,https://www.bbc.com/news/articles/cx2lj58jql8o
source,98,One-legged trousers: is this the most impractical fashion trend ever?,"Models have been walking down the catwalk with one leg in, one leg out of 
their trousers. In the real world, the asymmetric look presents...",Hace 4 días,The Guardian,https://www.theguardian.com/fashion/2024/oct/16/one-legged-trousers-most-impractical-fashion-trend-ever
source,99,"Hard Truths: Mike Leigh and Marianne Jean-Baptiste reunite for 'dazzling' 
film","The pair first worked together on Secrets & Lies. Their latest project 
could make waves at the Oscars.",Hace 6 días,BBC,https://www.bbc.com/news/articles/clyvj9gyvq0o
source,100,Tall updates coming to Shorts,"Get ready, Shorts creators and fans! Today we're announcing updates to 
YouTube Shorts, making it easier and more fun than ever to create and...",Hace 2 semanas,YouTube Official Blog,https://blog.youtube/news-and-events/tall-updates-coming-to-shorts/
